"Date","Price","Open","High","Low","Change %"
"Mar 25, 1980","1.3818","1.3818","1.3818","1.3818","-0.27%"
"Mar 26, 1980","1.3845","1.3845","1.3845","1.3845","0.20%"
"Mar 27, 1980","1.3663","1.3663","1.3663","1.3663","-1.31%"
"Mar 28, 1980","1.3620","1.3620","1.3620","1.3620","-0.31%"
"Mar 31, 1980","1.3492","1.3492","1.3492","1.3492","-0.94%"
"Apr 01, 1980","1.3339","1.3339","1.3339","1.3339","-1.13%"
"Apr 02, 1980","1.3463","1.3463","1.3463","1.3463","0.93%"
"Apr 03, 1980","1.3405","1.3405","1.3405","1.3405","-0.43%"
"Apr 08, 1980","1.3446","1.3446","1.3446","1.3446","0.31%"
"Apr 09, 1980","1.3837","1.3837","1.3837","1.3837","2.91%"
"Apr 10, 1980","1.3824","1.3824","1.3824","1.3824","-0.09%"
"Apr 11, 1980","1.3906","1.3906","1.3906","1.3906","0.59%"
"Apr 14, 1980","1.3970","1.3970","1.3970","1.3970","0.46%"
"Apr 15, 1980","1.3793","1.3793","1.3793","1.3793","-1.27%"
"Apr 16, 1980","1.3998","1.3998","1.3998","1.3998","1.49%"
"Apr 17, 1980","1.4037","1.4037","1.4037","1.4037","0.28%"
"Apr 18, 1980","1.4104","1.4104","1.4104","1.4104","0.48%"
"Apr 21, 1980","1.4085","1.4085","1.4085","1.4085","-0.13%"
"Apr 22, 1980","1.4031","1.4031","1.4031","1.4031","-0.38%"
"Apr 23, 1980","1.4263","1.4263","1.4263","1.4263","1.65%"
"Apr 24, 1980","1.4331","1.4331","1.4331","1.4331","0.48%"
"Apr 25, 1980","1.4358","1.4358","1.4358","1.4358","0.19%"
"Apr 28, 1980","1.4461","1.4461","1.4461","1.4461","0.72%"
"Apr 29, 1980","1.4449","1.4449","1.4449","1.4449","-0.08%"
"Apr 30, 1980","1.4426","1.4426","1.4426","1.4426","-0.16%"
"May 01, 1980","1.4430","1.4430","1.4430","1.4430","0.03%"
"May 02, 1980","1.4310","1.4310","1.4310","1.4310","-0.83%"
"May 06, 1980","1.4495","1.4495","1.4495","1.4495","1.29%"
"May 07, 1980","1.4524","1.4524","1.4524","1.4524","0.20%"
"May 08, 1980","1.4468","1.4468","1.4468","1.4468","-0.39%"
"May 09, 1980","1.4362","1.4362","1.4362","1.4362","-0.73%"
"May 12, 1980","1.4478","1.4478","1.4478","1.4478","0.81%"
"May 13, 1980","1.4470","1.4470","1.4470","1.4470","-0.06%"
"May 14, 1980","1.4495","1.4495","1.4495","1.4495","0.17%"
"May 15, 1980","1.4495","1.4495","1.4495","1.4495","0.00%"
"May 16, 1980","1.4470","1.4470","1.4470","1.4470","-0.17%"
"May 19, 1980","1.4438","1.4438","1.4438","1.4438","-0.22%"
"May 20, 1980","1.4420","1.4420","1.4420","1.4420","-0.12%"
"May 21, 1980","1.4535","1.4535","1.4535","1.4535","0.80%"
"May 22, 1980","1.4539","1.4539","1.4539","1.4539","0.03%"
"May 23, 1980","1.4603","1.4603","1.4603","1.4603","0.44%"
"May 27, 1980","1.4725","1.4725","1.4725","1.4725","0.84%"
"May 28, 1980","1.4676","1.4676","1.4676","1.4676","-0.33%"
"May 29, 1980","1.4663","1.4663","1.4663","1.4663","-0.09%"
"May 30, 1980","1.4646","1.4646","1.4646","1.4646","-0.12%"
"Jun 02, 1980","1.4631","1.4631","1.4631","1.4631","-0.10%"
"Jun 03, 1980","1.4637","1.4637","1.4637","1.4637","0.04%"
"Jun 04, 1980","1.4669","1.4669","1.4669","1.4669","0.22%"
"Jun 05, 1980","1.4667","1.4667","1.4667","1.4667","-0.01%"
"Jun 06, 1980","1.4669","1.4669","1.4669","1.4669","0.01%"
"Jun 09, 1980","1.4754","1.4754","1.4754","1.4754","0.58%"
"Jun 10, 1980","1.4754","1.4754","1.4754","1.4754","0.00%"
"Jun 11, 1980","1.4721","1.4721","1.4721","1.4721","-0.22%"
"Jun 12, 1980","1.4734","1.4734","1.4734","1.4734","0.09%"
"Jun 13, 1980","1.4808","1.4808","1.4808","1.4808","0.50%"
"Jun 16, 1980","1.4738","1.4738","1.4738","1.4738","-0.47%"
"Jun 17, 1980","1.4695","1.4695","1.4695","1.4695","-0.29%"
"Jun 18, 1980","1.4747","1.4747","1.4747","1.4747","0.35%"
"Jun 19, 1980","1.4706","1.4706","1.4706","1.4706","-0.28%"
"Jun 20, 1980","1.4710","1.4710","1.4710","1.4710","0.03%"
"Jun 23, 1980","1.4723","1.4723","1.4723","1.4723","0.09%"
"Jun 24, 1980","1.4704","1.4704","1.4704","1.4704","-0.13%"
"Jun 25, 1980","1.4706","1.4706","1.4706","1.4706","0.01%"
"Jun 26, 1980","1.4719","1.4719","1.4719","1.4719","0.09%"
"Jun 27, 1980","1.4723","1.4723","1.4723","1.4723","0.03%"
"Jun 30, 1980","1.4741","1.4741","1.4741","1.4741","0.12%"
"Jul 01, 1980","1.4745","1.4745","1.4745","1.4745","0.03%"
"Jul 02, 1980","1.4769","1.4769","1.4769","1.4769","0.16%"
"Jul 03, 1980","1.4767","1.4767","1.4767","1.4767","-0.01%"
"Jul 04, 1980","1.4810","1.4810","1.4810","1.4810","0.29%"
"Jul 07, 1980","1.4894","1.4894","1.4894","1.4894","0.57%"
"Jul 08, 1980","1.4941","1.4941","1.4941","1.4941","0.32%"
"Jul 09, 1980","1.4923","1.4923","1.4923","1.4923","-0.12%"
"Jul 10, 1980","1.4905","1.4905","1.4905","1.4905","-0.12%"
"Jul 11, 1980","1.4908","1.4908","1.4908","1.4908","0.02%"
"Jul 14, 1980","1.4885","1.4885","1.4885","1.4885","-0.15%"
"Jul 15, 1980","1.4852","1.4852","1.4852","1.4852","-0.22%"
"Jul 16, 1980","1.4877","1.4877","1.4877","1.4877","0.17%"
"Jul 17, 1980","1.4928","1.4928","1.4928","1.4928","0.34%"
"Jul 18, 1980","1.4850","1.4850","1.4850","1.4850","-0.52%"
"Jul 21, 1980","1.4896","1.4896","1.4896","1.4896","0.31%"
"Jul 22, 1980","1.4928","1.4928","1.4928","1.4928","0.21%"
"Jul 23, 1980","1.4919","1.4919","1.4919","1.4919","-0.06%"
"Jul 24, 1980","1.4957","1.4957","1.4957","1.4957","0.25%"
"Jul 25, 1980","1.4932","1.4932","1.4932","1.4932","-0.17%"
"Jul 28, 1980","1.4908","1.4908","1.4908","1.4908","-0.16%"
"Jul 29, 1980","1.4806","1.4806","1.4806","1.4806","-0.68%"
"Jul 30, 1980","1.4697","1.4697","1.4697","1.4697","-0.74%"
"Jul 31, 1980","1.4605","1.4605","1.4605","1.4605","-0.63%"
"Aug 01, 1980","1.4531","1.4531","1.4531","1.4531","-0.51%"
"Aug 04, 1980","1.4575","1.4575","1.4575","1.4575","0.30%"
"Aug 05, 1980","1.4643","1.4643","1.4643","1.4643","0.47%"
"Aug 06, 1980","1.4693","1.4693","1.4693","1.4693","0.34%"
"Aug 07, 1980","1.4611","1.4611","1.4611","1.4611","-0.56%"
"Aug 08, 1980","1.4599","1.4599","1.4599","1.4599","-0.08%"
"Aug 11, 1980","1.4592","1.4592","1.4592","1.4592","-0.05%"
"Aug 12, 1980","1.4607","1.4607","1.4607","1.4607","0.10%"
"Aug 13, 1980","1.4620","1.4620","1.4620","1.4620","0.09%"
"Aug 14, 1980","1.4571","1.4571","1.4571","1.4571","-0.34%"
"Aug 15, 1980","1.4569","1.4569","1.4569","1.4569","-0.01%"
"Aug 18, 1980","1.4463","1.4463","1.4463","1.4463","-0.73%"
"Aug 19, 1980","1.4459","1.4459","1.4459","1.4459","-0.03%"
"Aug 20, 1980","1.4480","1.4480","1.4480","1.4480","0.15%"
"Aug 21, 1980","1.4468","1.4468","1.4468","1.4468","-0.08%"
"Aug 22, 1980","1.4405","1.4405","1.4405","1.4405","-0.44%"
"Aug 26, 1980","1.4411","1.4411","1.4411","1.4411","0.04%"
"Aug 27, 1980","1.4436","1.4436","1.4436","1.4436","0.17%"
"Aug 28, 1980","1.4512","1.4512","1.4512","1.4512","0.53%"
"Aug 29, 1980","1.4465","1.4465","1.4465","1.4465","-0.32%"
"Sep 01, 1980","1.4520","1.4520","1.4520","1.4520","0.38%"
"Sep 02, 1980","1.4584","1.4584","1.4584","1.4584","0.44%"
"Sep 03, 1980","1.4586","1.4586","1.4586","1.4586","0.01%"
"Sep 04, 1980","1.4613","1.4613","1.4613","1.4613","0.19%"
"Sep 05, 1980","1.4571","1.4571","1.4571","1.4571","-0.29%"
"Sep 08, 1980","1.4594","1.4594","1.4594","1.4594","0.16%"
"Sep 09, 1980","1.4590","1.4590","1.4590","1.4590","-0.03%"
"Sep 10, 1980","1.4582","1.4582","1.4582","1.4582","-0.05%"
"Sep 11, 1980","1.4603","1.4603","1.4603","1.4603","0.14%"
"Sep 12, 1980","1.4577","1.4577","1.4577","1.4577","-0.18%"
"Sep 15, 1980","1.4541","1.4541","1.4541","1.4541","-0.25%"
"Sep 16, 1980","1.4541","1.4541","1.4541","1.4541","0.00%"
"Sep 17, 1980","1.4565","1.4565","1.4565","1.4565","0.17%"
"Sep 18, 1980","1.4493","1.4493","1.4493","1.4493","-0.49%"
"Sep 19, 1980","1.4449","1.4449","1.4449","1.4449","-0.30%"
"Sep 22, 1980","1.4386","1.4386","1.4386","1.4386","-0.44%"
"Sep 23, 1980","1.4351","1.4351","1.4351","1.4351","-0.24%"
"Sep 24, 1980","1.4449","1.4449","1.4449","1.4449","0.68%"
"Sep 25, 1980","1.4447","1.4447","1.4447","1.4447","-0.01%"
"Sep 26, 1980","1.4380","1.4380","1.4380","1.4380","-0.46%"
"Sep 29, 1980","1.4325","1.4325","1.4325","1.4325","-0.38%"
"Sep 30, 1980","1.4341","1.4341","1.4341","1.4341","0.11%"
"Oct 01, 1980","1.4366","1.4366","1.4366","1.4366","0.17%"
"Oct 02, 1980","1.4343","1.4343","1.4343","1.4343","-0.16%"
"Oct 03, 1980","1.4341","1.4341","1.4341","1.4341","-0.01%"
"Oct 06, 1980","1.4420","1.4420","1.4420","1.4420","0.55%"
"Oct 07, 1980","1.4380","1.4380","1.4380","1.4380","-0.28%"
"Oct 08, 1980","1.4391","1.4391","1.4391","1.4391","0.08%"
"Oct 09, 1980","1.4384","1.4384","1.4384","1.4384","-0.05%"
"Oct 10, 1980","1.4388","1.4388","1.4388","1.4388","0.03%"
"Oct 13, 1980","1.4368","1.4368","1.4368","1.4368","-0.14%"
"Oct 14, 1980","1.4310","1.4310","1.4310","1.4310","-0.40%"
"Oct 15, 1980","1.4241","1.4241","1.4241","1.4241","-0.48%"
"Oct 16, 1980","1.4219","1.4219","1.4219","1.4219","-0.15%"
"Oct 17, 1980","1.4138","1.4138","1.4138","1.4138","-0.57%"
"Oct 20, 1980","1.4019","1.4019","1.4019","1.4019","-0.84%"
"Oct 21, 1980","1.3996","1.3996","1.3996","1.3996","-0.16%"
"Oct 22, 1980","1.3965","1.3965","1.3965","1.3965","-0.22%"
"Oct 23, 1980","1.3998","1.3998","1.3998","1.3998","0.24%"
"Oct 24, 1980","1.3966","1.3966","1.3966","1.3966","-0.23%"
"Oct 27, 1980","1.3885","1.3885","1.3885","1.3885","-0.58%"
"Oct 28, 1980","1.3797","1.3797","1.3797","1.3797","-0.63%"
"Oct 29, 1980","1.3850","1.3850","1.3850","1.3850","0.38%"
"Oct 30, 1980","1.3774","1.3774","1.3774","1.3774","-0.55%"
"Oct 31, 1980","1.3734","1.3734","1.3734","1.3734","-0.29%"
"Nov 03, 1980","1.3635","1.3635","1.3635","1.3635","-0.72%"
"Nov 04, 1980","1.3650","1.3650","1.3650","1.3650","0.11%"
"Nov 05, 1980","1.3481","1.3481","1.3481","1.3481","-1.24%"
"Nov 06, 1980","1.3450","1.3450","1.3450","1.3450","-0.23%"
"Nov 07, 1980","1.3383","1.3383","1.3383","1.3383","-0.50%"
"Nov 10, 1980","1.3656","1.3656","1.3656","1.3656","2.04%"
"Nov 11, 1980","1.3826","1.3826","1.3826","1.3826","1.24%"
"Nov 12, 1980","1.3751","1.3751","1.3751","1.3751","-0.54%"
"Nov 13, 1980","1.3757","1.3757","1.3757","1.3757","0.04%"
"Nov 14, 1980","1.3672","1.3672","1.3672","1.3672","-0.62%"
"Nov 17, 1980","1.3503","1.3503","1.3503","1.3503","-1.24%"
"Nov 18, 1980","1.3594","1.3594","1.3594","1.3594","0.67%"
"Nov 19, 1980","1.3656","1.3656","1.3656","1.3656","0.46%"
"Nov 20, 1980","1.3594","1.3594","1.3594","1.3594","-0.45%"
"Nov 21, 1980","1.3548","1.3548","1.3548","1.3548","-0.34%"
"Nov 24, 1980","1.3570","1.3570","1.3570","1.3570","0.16%"
"Nov 25, 1980","1.3580","1.3580","1.3580","1.3580","0.07%"
"Nov 26, 1980","1.3532","1.3532","1.3532","1.3532","-0.35%"
"Nov 27, 1980","1.3503","1.3503","1.3503","1.3503","-0.21%"
"Nov 28, 1980","1.3499","1.3499","1.3499","1.3499","-0.03%"
"Dec 01, 1980","1.3425","1.3425","1.3425","1.3425","-0.55%"
"Dec 02, 1980","1.3401","1.3401","1.3401","1.3401","-0.18%"
"Dec 03, 1980","1.3425","1.3425","1.3425","1.3425","0.18%"
"Dec 04, 1980","1.3405","1.3405","1.3405","1.3405","-0.15%"
"Dec 05, 1980","1.3301","1.3301","1.3301","1.3301","-0.78%"
"Dec 08, 1980","1.3271","1.3271","1.3271","1.3271","-0.23%"
"Dec 09, 1980","1.3179","1.3179","1.3179","1.3179","-0.69%"
"Dec 10, 1980","1.3060","1.3060","1.3060","1.3060","-0.90%"
"Dec 11, 1980","1.2913","1.2913","1.2913","1.2913","-1.13%"
"Dec 12, 1980","1.3017","1.3017","1.3017","1.3017","0.81%"
"Dec 15, 1980","1.3156","1.3156","1.3156","1.3156","1.07%"
"Dec 16, 1980","1.2932","1.2932","1.2932","1.2932","-1.70%"
"Dec 17, 1980","1.3024","1.3024","1.3024","1.3024","0.71%"
"Dec 18, 1980","1.3050","1.3050","1.3050","1.3050","0.20%"
"Dec 19, 1980","1.3106","1.3106","1.3106","1.3106","0.43%"
"Dec 22, 1980","1.3247","1.3247","1.3247","1.3247","1.08%"
"Dec 23, 1980","1.3380","1.3380","1.3380","1.3380","1.00%"
"Dec 24, 1980","1.3373","1.3373","1.3373","1.3373","-0.05%"
"Dec 29, 1980","1.3280","1.3280","1.3280","1.3280","-0.70%"
"Dec 30, 1980","1.3335","1.3335","1.3335","1.3335","0.41%"
"Dec 31, 1980","1.3275","1.3275","1.3275","1.3275","-0.45%"
"Jan 02, 1981","1.3154","1.3154","1.3154","1.3154","-0.91%"
"Jan 05, 1981","1.3382","1.3382","1.3382","1.3382","1.73%"
"Jan 06, 1981","1.3435","1.3435","1.3435","1.3435","0.40%"
"Jan 07, 1981","1.3399","1.3399","1.3399","1.3399","-0.27%"
"Jan 08, 1981","1.3245","1.3245","1.3245","1.3245","-1.15%"
"Jan 09, 1981","1.3205","1.3205","1.3205","1.3205","-0.30%"
"Jan 12, 1981","1.3154","1.3154","1.3154","1.3154","-0.39%"
"Jan 13, 1981","1.3004","1.3004","1.3004","1.3004","-1.14%"
"Jan 14, 1981","1.3060","1.3060","1.3060","1.3060","0.43%"
"Jan 15, 1981","1.3016","1.3016","1.3016","1.3016","-0.34%"
"Jan 16, 1981","1.2905","1.2905","1.2905","1.2905","-0.85%"
"Jan 19, 1981","1.2984","1.2984","1.2984","1.2984","0.61%"
"Jan 20, 1981","1.2968","1.2968","1.2968","1.2968","-0.12%"
"Jan 21, 1981","1.3075","1.3075","1.3075","1.3075","0.83%"
"Jan 22, 1981","1.2902","1.2902","1.2902","1.2902","-1.32%"
"Jan 23, 1981","1.2852","1.2852","1.2852","1.2852","-0.39%"
"Jan 26, 1981","1.2706","1.2706","1.2706","1.2706","-1.14%"
"Jan 27, 1981","1.2641","1.2641","1.2641","1.2641","-0.51%"
"Jan 28, 1981","1.2552","1.2552","1.2552","1.2552","-0.70%"
"Jan 29, 1981","1.2481","1.2481","1.2481","1.2481","-0.57%"
"Jan 30, 1981","1.2349","1.2349","1.2349","1.2349","-1.06%"
"Feb 02, 1981","1.2318","1.2318","1.2318","1.2318","-0.25%"
"Feb 03, 1981","1.2152","1.2152","1.2152","1.2152","-1.35%"
"Feb 04, 1981","1.2315","1.2315","1.2315","1.2315","1.34%"
"Feb 05, 1981","1.2226","1.2226","1.2226","1.2226","-0.72%"
"Feb 06, 1981","1.2177","1.2177","1.2177","1.2177","-0.40%"
"Feb 09, 1981","1.2209","1.2209","1.2209","1.2209","0.26%"
"Feb 10, 1981","1.2158","1.2158","1.2158","1.2158","-0.42%"
"Feb 11, 1981","1.2140","1.2140","1.2140","1.2140","-0.15%"
"Feb 12, 1981","1.1975","1.1975","1.1975","1.1975","-1.36%"
"Feb 13, 1981","1.1857","1.1857","1.1857","1.1857","-0.99%"
"Feb 16, 1981","1.1624","1.1624","1.1624","1.1624","-1.97%"
"Feb 17, 1981","1.1860","1.1860","1.1860","1.1860","2.03%"
"Feb 18, 1981","1.2039","1.2039","1.2039","1.2039","1.51%"
"Feb 19, 1981","1.2101","1.2101","1.2101","1.2101","0.51%"
"Feb 20, 1981","1.2424","1.2424","1.2424","1.2424","2.67%"
"Feb 23, 1981","1.2261","1.2261","1.2261","1.2261","-1.31%"
"Feb 24, 1981","1.2204","1.2204","1.2204","1.2204","-0.46%"
"Feb 25, 1981","1.2249","1.2249","1.2249","1.2249","0.37%"
"Feb 26, 1981","1.2217","1.2217","1.2217","1.2217","-0.26%"
"Feb 27, 1981","1.2117","1.2117","1.2117","1.2117","-0.82%"
"Mar 02, 1981","1.1970","1.1970","1.1970","1.1970","-1.21%"
"Mar 03, 1981","1.1925","1.1925","1.1925","1.1925","-0.38%"
"Mar 04, 1981","1.2076","1.2076","1.2076","1.2076","1.27%"
"Mar 05, 1981","1.2064","1.2064","1.2064","1.2064","-0.10%"
"Mar 06, 1981","1.2051","1.2051","1.2051","1.2051","-0.11%"
"Mar 09, 1981","1.2124","1.2124","1.2124","1.2124","0.61%"
"Mar 10, 1981","1.2243","1.2243","1.2243","1.2243","0.98%"
"Mar 11, 1981","1.2162","1.2162","1.2162","1.2162","-0.66%"
"Mar 12, 1981","1.2186","1.2186","1.2186","1.2186","0.20%"
"Mar 13, 1981","1.2203","1.2203","1.2203","1.2203","0.14%"
"Mar 16, 1981","1.2299","1.2299","1.2299","1.2299","0.79%"
"Mar 17, 1981","1.2340","1.2340","1.2340","1.2340","0.33%"
"Mar 18, 1981","1.2453","1.2453","1.2453","1.2453","0.92%"
"Mar 19, 1981","1.2549","1.2549","1.2549","1.2549","0.77%"
"Mar 20, 1981","1.2453","1.2453","1.2453","1.2453","-0.76%"
"Mar 23, 1981","1.2277","1.2277","1.2277","1.2277","-1.41%"
"Mar 24, 1981","1.2302","1.2302","1.2302","1.2302","0.20%"
"Mar 25, 1981","1.2258","1.2258","1.2258","1.2258","-0.36%"
"Mar 26, 1981","1.2229","1.2229","1.2229","1.2229","-0.24%"
"Mar 27, 1981","1.2067","1.2067","1.2067","1.2067","-1.32%"
"Mar 30, 1981","1.2095","1.2095","1.2095","1.2095","0.23%"
"Mar 31, 1981","1.2235","1.2235","1.2235","1.2235","1.16%"
"Apr 01, 1981","1.2217","1.2217","1.2217","1.2217","-0.15%"
"Apr 02, 1981","1.2185","1.2185","1.2185","1.2185","-0.26%"
"Apr 03, 1981","1.2038","1.2038","1.2038","1.2038","-1.21%"
"Apr 06, 1981","1.1946","1.1946","1.1946","1.1946","-0.76%"
"Apr 07, 1981","1.1966","1.1966","1.1966","1.1966","0.17%"
"Apr 08, 1981","1.2105","1.2105","1.2105","1.2105","1.16%"
"Apr 09, 1981","1.1950","1.1950","1.1950","1.1950","-1.28%"
"Apr 10, 1981","1.1946","1.1946","1.1946","1.1946","-0.03%"
"Apr 13, 1981","1.1799","1.1799","1.1799","1.1799","-1.23%"
"Apr 14, 1981","1.1850","1.1850","1.1850","1.1850","0.43%"
"Apr 15, 1981","1.1813","1.1813","1.1813","1.1813","-0.31%"
"Apr 16, 1981","1.1725","1.1725","1.1725","1.1725","-0.74%"
"Apr 21, 1981","1.1743","1.1743","1.1743","1.1743","0.15%"
"Apr 22, 1981","1.1808","1.1808","1.1808","1.1808","0.55%"
"Apr 23, 1981","1.1833","1.1833","1.1833","1.1833","0.21%"
"Apr 24, 1981","1.1774","1.1774","1.1774","1.1774","-0.50%"
"Apr 27, 1981","1.1766","1.1766","1.1766","1.1766","-0.07%"
"Apr 28, 1981","1.1710","1.1710","1.1710","1.1710","-0.48%"
"Apr 29, 1981","1.1620","1.1620","1.1620","1.1620","-0.77%"
"Apr 30, 1981","1.1620","1.1620","1.1620","1.1620","0.00%"
"May 01, 1981","1.1621","1.1621","1.1621","1.1621","0.01%"
"May 05, 1981","1.1296","1.1296","1.1296","1.1296","-2.80%"
"May 06, 1981","1.1378","1.1378","1.1378","1.1378","0.73%"
"May 07, 1981","1.1316","1.1316","1.1316","1.1316","-0.54%"
"May 08, 1981","1.1377","1.1377","1.1377","1.1377","0.54%"
"May 11, 1981","1.1216","1.1216","1.1216","1.1216","-1.42%"
"May 12, 1981","1.1171","1.1171","1.1171","1.1171","-0.40%"
"May 13, 1981","1.1177","1.1177","1.1177","1.1177","0.05%"
"May 14, 1981","1.1089","1.1089","1.1089","1.1089","-0.79%"
"May 15, 1981","1.1119","1.1119","1.1119","1.1119","0.27%"
"May 18, 1981","1.1150","1.1150","1.1150","1.1150","0.28%"
"May 19, 1981","1.1133","1.1133","1.1133","1.1133","-0.15%"
"May 20, 1981","1.1150","1.1150","1.1150","1.1150","0.15%"
"May 21, 1981","1.1046","1.1046","1.1046","1.1046","-0.93%"
"May 22, 1981","1.1062","1.1062","1.1062","1.1062","0.14%"
"May 26, 1981","1.1022","1.1022","1.1022","1.1022","-0.36%"
"May 27, 1981","1.0958","1.0958","1.0958","1.0958","-0.58%"
"May 28, 1981","1.1053","1.1053","1.1053","1.1053","0.87%"
"May 29, 1981","1.1019","1.1019","1.1019","1.1019","-0.31%"
"Jun 01, 1981","1.1028","1.1028","1.1028","1.1028","0.08%"
"Jun 02, 1981","1.0868","1.0868","1.0868","1.0868","-1.45%"
"Jun 03, 1981","1.0893","1.0893","1.0893","1.0893","0.23%"
"Jun 04, 1981","1.0730","1.0730","1.0730","1.0730","-1.50%"
"Jun 05, 1981","1.0600","1.0600","1.0600","1.0600","-1.21%"
"Jun 08, 1981","1.0668","1.0668","1.0668","1.0668","0.64%"
"Jun 09, 1981","1.0700","1.0700","1.0700","1.0700","0.30%"
"Jun 10, 1981","1.0820","1.0820","1.0820","1.0820","1.12%"
"Jun 11, 1981","1.0703","1.0703","1.0703","1.0703","-1.08%"
"Jun 12, 1981","1.0705","1.0705","1.0705","1.0705","0.02%"
"Jun 15, 1981","1.0852","1.0852","1.0852","1.0852","1.37%"
"Jun 16, 1981","1.0912","1.0912","1.0912","1.0912","0.55%"
"Jun 17, 1981","1.0952","1.0952","1.0952","1.0952","0.37%"
"Jun 18, 1981","1.0826","1.0826","1.0826","1.0826","-1.15%"
"Jun 19, 1981","1.0740","1.0740","1.0740","1.0740","-0.79%"
"Jun 22, 1981","1.0820","1.0820","1.0820","1.0820","0.74%"
"Jun 23, 1981","1.0873","1.0873","1.0873","1.0873","0.49%"
"Jun 24, 1981","1.0834","1.0834","1.0834","1.0834","-0.36%"
"Jun 25, 1981","1.0714","1.0714","1.0714","1.0714","-1.11%"
"Jun 26, 1981","1.0724","1.0724","1.0724","1.0724","0.09%"
"Jun 29, 1981","1.0727","1.0727","1.0727","1.0727","0.03%"
"Jun 30, 1981","1.0719","1.0719","1.0719","1.0719","-0.07%"
"Jul 01, 1981","1.0625","1.0625","1.0625","1.0625","-0.88%"
"Jul 02, 1981","1.0654","1.0654","1.0654","1.0654","0.27%"
"Jul 03, 1981","1.0630","1.0630","1.0630","1.0630","-0.23%"
"Jul 06, 1981","1.0498","1.0498","1.0498","1.0498","-1.24%"
"Jul 07, 1981","1.0512","1.0512","1.0512","1.0512","0.13%"
"Jul 08, 1981","1.0433","1.0433","1.0433","1.0433","-0.75%"
"Jul 09, 1981","1.0413","1.0413","1.0413","1.0413","-0.19%"
"Jul 10, 1981","1.0498","1.0498","1.0498","1.0498","0.82%"
"Jul 13, 1981","1.0564","1.0564","1.0564","1.0564","0.63%"
"Jul 14, 1981","1.0482","1.0482","1.0482","1.0482","-0.78%"
"Jul 15, 1981","1.0591","1.0591","1.0591","1.0591","1.04%"
"Jul 16, 1981","1.0645","1.0645","1.0645","1.0645","0.51%"
"Jul 17, 1981","1.0564","1.0564","1.0564","1.0564","-0.76%"
"Jul 20, 1981","1.0499","1.0499","1.0499","1.0499","-0.62%"
"Jul 21, 1981","1.0413","1.0413","1.0413","1.0413","-0.82%"
"Jul 22, 1981","1.0480","1.0480","1.0480","1.0480","0.64%"
"Jul 23, 1981","1.0490","1.0490","1.0490","1.0490","0.10%"
"Jul 24, 1981","1.0514","1.0514","1.0514","1.0514","0.23%"
"Jul 27, 1981","1.0562","1.0562","1.0562","1.0562","0.46%"
"Jul 28, 1981","1.0492","1.0492","1.0492","1.0492","-0.66%"
"Jul 30, 1981","1.0408","1.0408","1.0408","1.0408","-0.80%"
"Jul 31, 1981","1.0410","1.0410","1.0410","1.0410","0.02%"
"Aug 03, 1981","1.0223","1.0223","1.0223","1.0223","-1.80%"
"Aug 04, 1981","1.0191","1.0191","1.0191","1.0191","-0.31%"
"Aug 05, 1981","1.0211","1.0211","1.0211","1.0211","0.20%"
"Aug 06, 1981","1.0176","1.0176","1.0176","1.0176","-0.34%"
"Aug 07, 1981","1.0121","1.0121","1.0121","1.0121","-0.54%"
"Aug 10, 1981","0.9968","0.9968","0.9968","0.9968","-1.51%"
"Aug 11, 1981","0.9987","0.9987","0.9987","0.9987","0.19%"
"Aug 12, 1981","1.0312","1.0312","1.0312","1.0312","3.25%"
"Aug 13, 1981","1.0201","1.0201","1.0201","1.0201","-1.08%"
"Aug 14, 1981","1.0218","1.0218","1.0218","1.0218","0.17%"
"Aug 17, 1981","1.0219","1.0219","1.0219","1.0219","0.01%"
"Aug 18, 1981","1.0286","1.0286","1.0286","1.0286","0.66%"
"Aug 19, 1981","1.0277","1.0277","1.0277","1.0277","-0.09%"
"Aug 20, 1981","1.0362","1.0362","1.0362","1.0362","0.83%"
"Aug 21, 1981","1.0413","1.0413","1.0413","1.0413","0.49%"
"Aug 24, 1981","1.0429","1.0429","1.0429","1.0429","0.15%"
"Aug 25, 1981","1.0234","1.0234","1.0234","1.0234","-1.87%"
"Aug 26, 1981","1.0335","1.0335","1.0335","1.0335","0.99%"
"Aug 27, 1981","1.0350","1.0350","1.0350","1.0350","0.15%"
"Aug 28, 1981","1.0424","1.0424","1.0424","1.0424","0.71%"
"Sep 01, 1981","1.0419","1.0419","1.0419","1.0419","-0.05%"
"Sep 02, 1981","1.0490","1.0490","1.0490","1.0490","0.68%"
"Sep 03, 1981","1.0545","1.0545","1.0545","1.0545","0.52%"
"Sep 04, 1981","1.0591","1.0591","1.0591","1.0591","0.44%"
"Sep 07, 1981","1.0537","1.0537","1.0537","1.0537","-0.51%"
"Sep 08, 1981","1.0530","1.0530","1.0530","1.0530","-0.07%"
"Sep 09, 1981","1.0525","1.0525","1.0525","1.0525","-0.05%"
"Sep 10, 1981","1.0622","1.0622","1.0622","1.0622","0.92%"
"Sep 11, 1981","1.0624","1.0624","1.0624","1.0624","0.02%"
"Sep 14, 1981","1.0743","1.0743","1.0743","1.0743","1.12%"
"Sep 15, 1981","1.0866","1.0866","1.0866","1.0866","1.14%"
"Sep 16, 1981","1.0988","1.0988","1.0988","1.0988","1.12%"
"Sep 17, 1981","1.1212","1.1212","1.1212","1.1212","2.04%"
